Jerónimo de Sousa diz que Cavaco Silva fez discurso "tacticista" e "de direita"	ent1_opposes_ent2		2007-01-03 21:43:00	http://www.publico.pt/1281428	Jerónimo de Sousa	Cavaco Silva	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q57398
Vera Jardim detecta falta de segurança jurídica nas propostas de João Cravinho	other		2007-01-18 09:10:00	http://www.publico.pt/1282807	Vera Jardim	João Cravinho	https://www.wikidata.org/wiki/Q10389774	https://www.wikidata.org/wiki/Q64685
Luís Filipe Menezes pede demissão de Marques Mendes	ent1_opposes_ent2		2007-01-26 13:06:00	http://www.publico.pt/1283612	Luís Filipe Menezes	Marques Mendes	https://www.wikidata.org/wiki/Q6706787	https://www.wikidata.org/wiki/Q550243
Marques Mendes acusa Menezes de "fazer o jogo dos adversários" do PSD	ent1_opposes_ent2		2007-01-26 13:41:00	http://www.publico.pt/1283617	Marques Mendes	Menezes	https://www.wikidata.org/wiki/Q550243	https://www.wikidata.org/wiki/Q6706787
Cavaco Silva vai condecorar Souto Moura	ent1_supports_ent2		2007-01-31 15:53:00	http://www.publico.pt/1284136	Cavaco Silva	Souto Moura	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q10308688
Aborto: Marques Mendes acusa Louçã de ser um “radical do ‘sim’”	ent1_opposes_ent2		2007-01-31 19:45:00	http://www.publico.pt/1284183	Marques Mendes	Louçã	https://www.wikidata.org/wiki/Q550243	https://www.wikidata.org/wiki/Q1442096
Cavaco Silva condecorou Souto Moura "com muito gosto"	ent1_supports_ent2		2007-02-05 13:38:00	http://www.publico.pt/1284711	Cavaco Silva	Souto Moura	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q10308688
Vera Jardim critica declarações de Manuel Pinho	ent1_opposes_ent2		2007-02-06 10:45:00	http://www.publico.pt/1284821	Vera Jardim	Manuel Pinho	https://www.wikidata.org/wiki/Q10389774	https://www.wikidata.org/wiki/Q1382767
Referendo: Marques Mendes diz que posição de Sócrates é "radical" e "extremista"	ent1_opposes_ent2		2007-02-06 18:48:00	http://www.publico.pt/1284880	Marques Mendes	Sócrates	https://www.wikidata.org/wiki/Q550243	https://www.wikidata.org/wiki/Q182367
Luís Filipe Menezes: projecções do referendo são “uma enorme derrota” para José Sócrates	ent1_opposes_ent2		2007-02-11 20:25:00	http://www.publico.pt/1285443	Luís Filipe Menezes	José Sócrates	https://www.wikidata.org/wiki/Q6706787	https://www.wikidata.org/wiki/Q182367
Vasco Rato acusa Marques Mendes de ter feito campanha “muito activa pelo ‘não’”	ent1_opposes_ent2		2007-02-11 22:04:00	http://www.publico.pt/1285455	Vasco Rato	Marques Mendes	None	https://www.wikidata.org/wiki/Q550243
Carmona propõe Manuel Mota Cordeiro para a gestão urbanística	ent1_supports_ent2		2007-02-28 09:21:00	http://www.publico.pt/1286881	Carmona	Manuel Mota Cordeiro	https://www.wikidata.org/wiki/Q5043745	None
Louçã responsabiliza Sócrates por eventual aprovação do novo PDM da Moita	ent1_opposes_ent2		2007-03-04 21:21:00	http://www.publico.pt/1287331	Louçã	Sócrates	https://www.wikidata.org/wiki/Q1442096	https://www.wikidata.org/wiki/Q182367
Sócrates escusa-se a comentar curto mandato político de Cavaco	other		2007-03-09 15:41:00	http://www.publico.pt/1287817	Sócrates	Cavaco	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q57398
José Sócrates diz que liderança de Marques Mendes não tem credibilidade	ent1_opposes_ent2		2007-03-15 22:18:00	http://www.publico.pt/1288441	José Sócrates	Marques Mendes	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q550243
Nogueira Pinto diz que Portas protagoniza assalto ao poder no CDS-PP	ent1_opposes_ent2		2007-03-19 18:49:00	http://www.publico.pt/1288762	Nogueira Pinto	Portas	https://www.wikidata.org/wiki/Q10325930	https://www.wikidata.org/wiki/Q58161
Sócrates acusa Mendes de chegar ao “zero absoluto da credibilidade política”	ent1_opposes_ent2		2007-03-21 17:38:00	http://www.publico.pt/1288977	Sócrates	Mendes	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q550243
Cavaco Silva diz que UE precisa de "novo fôlego" para mais democracia	other		2007-03-25 10:42:00	http://www.publico.pt/1289323	Cavaco Silva	UE	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q458
Alegre critica Cavaco por não convidar Soares para celebrar aniversário da União Europeia	ent1_opposes_ent2		2007-03-26 09:13:00	http://www.publico.pt/1289389	Alegre	Cavaco	https://www.wikidata.org/wiki/Q737410	https://www.wikidata.org/wiki/Q57398
Louçã pede esclarecimentos a Barroso e Sócrates sobre relatório do Tribunal de Contas	ent1_opposes_ent2		2007-04-01 16:41:00	http://www.publico.pt/1289980	Louçã	Sócrates	https://www.wikidata.org/wiki/Q1442096	https://www.wikidata.org/wiki/Q182367
Reitor Luís Arouca omitiu documentos do dossier da licenciatura de Sócrates	other		2007-04-06 10:02:00	http://www.publico.pt/1290437	Reitor Luís Arouca	Sócrates	None	https://www.wikidata.org/wiki/Q182367
Santana Lopes desafia Sócrates a esclarecer licenciatura no Parlamento	ent1_opposes_ent2		2007-04-09 09:19:00	http://www.publico.pt/1290612	Santana Lopes	Sócrates	https://www.wikidata.org/wiki/Q239248	https://www.wikidata.org/wiki/Q182367
Luís Marques Mendes faz declaração após entrevista de Sócrates à RTP	other		2007-04-11 17:02:00	http://www.publico.pt/1290882	Luís Marques Mendes	Sócrates	https://www.wikidata.org/wiki/Q550243	https://www.wikidata.org/wiki/Q182367
Luís Arouca não era reitor quando autorizou matrícula de José Sócrates	other		2007-04-14 09:10:00	http://www.publico.pt/1291159	Luís Arouca	José Sócrates	None	https://www.wikidata.org/wiki/Q182367
Cavaco recusa comentar polémica sobre licenciatura de Sócrates	other		2007-04-14 15:51:00	http://www.publico.pt/1291171	Cavaco	Sócrates	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q182367
Marques Mendes mantém o que disse sobre o currículo de Sócrates	other		2007-04-17 14:52:00	http://www.publico.pt/1291381	Marques Mendes	Sócrates	https://www.wikidata.org/wiki/Q550243	https://www.wikidata.org/wiki/Q182367
Mário Soares acusa direita de “ataques raivosos” a Sócrates	ent1_supports_ent2		2007-04-19 22:32:00	http://www.publico.pt/1291646	Mário Soares	Sócrates	https://www.wikidata.org/wiki/Q156781	https://www.wikidata.org/wiki/Q182367
PSD desafia Sócrates a falar sobre coligação entre PS e Isaltino Morais em Oeiras	other		2007-05-03 19:56:00	http://www.publico.pt/1292896	Sócrates	Isaltino Morais	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q993533
Cavaco Silva envia "calorosas felicitações" a Nicolas Sarkozy	other		2007-05-07 12:06:00	http://www.publico.pt/1293195	Cavaco Silva	Nicolas Sarkozy	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q329
Marques Mendes: vitória de Sarkozy dará "novo impulso" à União Europeia	ent1_supports_ent2		2007-05-07 17:23:00	http://www.publico.pt/1293229	Marques Mendes	Sarkozy	https://www.wikidata.org/wiki/Q550243	https://www.wikidata.org/wiki/Q329
Ferreira Leite deve ser a candidata do PSD a Lisboa, defende Nogueira Pinto	ent2_supports_ent1		2007-05-09 10:29:00	http://www.publico.pt/1293413	Ferreira Leite	Nogueira Pinto	https://www.wikidata.org/wiki/Q444059	https://www.wikidata.org/wiki/Q10325930
Cavaco Silva garante a Ramos-Horta continuação do apoio de Portugal a Timor-Leste	ent1_supports_ent2		2007-05-11 13:20:00	http://www.publico.pt/1293658	Cavaco Silva	Ramos-Horta	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q11665
Paulo Portas aponta cinco ministros que Sócrates "já devia ter substituído"	ent1_opposes_ent2		2007-05-12 12:52:00	http://www.publico.pt/1293783	Paulo Portas	Sócrates	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q182367
Marques Mendes desafia Sócrates a aceitar redução para 181 deputados	ent1_opposes_ent2		2007-05-12 15:49:00	http://www.publico.pt/1293791	Marques Mendes	Sócrates	https://www.wikidata.org/wiki/Q550243	https://www.wikidata.org/wiki/Q182367
Paulo Portas acusa José Sócrates de sobrepor partido ao país	ent1_opposes_ent2		2007-05-15 21:06:00	http://www.publico.pt/1294069	Paulo Portas	José Sócrates	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q182367
Sá Fernandes subscreve candidatura de Helena Roseta a Lisboa	ent1_supports_ent2		2007-05-16 14:41:00	http://www.publico.pt/1294148	Sá Fernandes	Helena Roseta	https://www.wikidata.org/wiki/Q85876953	https://www.wikidata.org/wiki/Q10294464
José Miguel Júdice é o mandatário da candidatura de António Costa a Lisboa	ent1_supports_ent2		2007-05-16 20:49:00	http://www.publico.pt/1294194	José Miguel Júdice	António Costa	https://www.wikidata.org/wiki/Q10310141	https://www.wikidata.org/wiki/Q610788
Sá Fernandes assinou candidatura de Roseta e conversa com candidata	ent1_supports_ent2		2007-05-17 09:07:00	http://www.publico.pt/1294240	Sá Fernandes	Roseta	https://www.wikidata.org/wiki/Q85876953	https://www.wikidata.org/wiki/Q10294464
Cavaco Silva deu posse a Rui Pereira e aos seus secretários de Estado	other		2007-05-17 10:33:00	http://www.publico.pt/1294245	Cavaco Silva	Rui Pereira	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q729402
Rui Pereira mantém equipa de António Costa na Administração Interna	other		2007-05-17 13:01:00	http://www.publico.pt/1294260	Rui Pereira	António Costa	https://www.wikidata.org/wiki/Q729402	https://www.wikidata.org/wiki/Q610788
António Costa considera que Rui Pereira "tem todas as condições para fazer um bom trabalho"	ent1_supports_ent2		2007-05-17 13:26:00	http://www.publico.pt/1294261	António Costa	Rui Pereira	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q729402
Bagão Félix é o mandatário da candidatura de Telmo Correia	ent1_supports_ent2		2007-05-22 10:23:00	http://www.publico.pt/1294682	Bagão Félix	Telmo Correia	https://www.wikidata.org/wiki/Q2857730	https://www.wikidata.org/wiki/Q16940875
Jerónimo de Sousa considera declarações de Mário Lino "patéticas e absurdas"	ent1_opposes_ent2		2007-05-24 14:35:00	http://www.publico.pt/1294916	Jerónimo de Sousa	Mário Lino	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q357941
Marques Mendes exige pedido de desculpas ou demissão de Mário Lino	ent1_opposes_ent2		2007-05-25 08:51:00	http://www.publico.pt/1295002	Marques Mendes	Mário Lino	https://www.wikidata.org/wiki/Q550243	https://www.wikidata.org/wiki/Q357941
Jerónimo de Sousa recusa divergências com Carvalho da Silva	other		2007-05-31 23:56:00	http://www.publico.pt/1295584	Jerónimo de Sousa	Carvalho da Silva	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q6752494
Sá Fernandes ataca Helena Roseta	ent1_opposes_ent2		2007-06-02 22:10:00	http://www.publico.pt/1295754	Sá Fernandes	Helena Roseta	https://www.wikidata.org/wiki/Q85876953	https://www.wikidata.org/wiki/Q10294464
Isaltino Morais nomeou Marques Mendes para Universidade Atlântica à margem da lei	other		2007-06-03 08:13:00	http://www.publico.pt/1295778	Isaltino Morais	Marques Mendes	https://www.wikidata.org/wiki/Q993533	https://www.wikidata.org/wiki/Q550243
Sócrates diz que estará ao lado de António Costa durante campanha	ent1_supports_ent2		2007-06-05 22:50:00	http://www.publico.pt/1295993	Sócrates	António Costa	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q610788
Aeroporto: Berardo, Alexandre Patrício Gouveia e Carlos Barbosa entre os financiadores do estudo sobre Alcochete	other		2007-06-15 09:59:00	http://www.publico.pt/1296789	Alexandre Patrício Gouveia	Carlos Barbosa	https://www.wikidata.org/wiki/Q19607475	None
Fernando Negrão insiste que escolha para Lisboa está entre si e António Costa	other		2007-06-16 12:31:00	http://www.publico.pt/1296883	Fernando Negrão	António Costa	https://www.wikidata.org/wiki/Q10281462	https://www.wikidata.org/wiki/Q610788
Maria José Nogueira Pinto diz que António Costa tem "melhores condições para governar Lisboa"	ent1_supports_ent2		2007-06-18 11:52:00	http://www.publico.pt/1296991	Maria José Nogueira Pinto	António Costa	https://www.wikidata.org/wiki/Q10325930	https://www.wikidata.org/wiki/Q610788
Fernando Negrão acusa António Costa de ser "delegado do Governo"	ent1_opposes_ent2		2007-06-19 15:22:00	http://www.publico.pt/1297100	Fernando Negrão	António Costa	https://www.wikidata.org/wiki/Q10281462	https://www.wikidata.org/wiki/Q610788
PS e PSD propõem Joaquim Sousa Ribeiro para substituir Rui Pereira no Tribunal Constitucional	other		2007-06-28 16:41:00	http://www.publico.pt/1297973	Joaquim Sousa Ribeiro	Rui Pereira	https://www.wikidata.org/wiki/Q24040312	https://www.wikidata.org/wiki/Q729402
Telmo Correia acusa Carmona Rodrigues de "sonsice" na questão das salas de chuto	ent1_opposes_ent2		2007-07-01 19:23:00	http://www.publico.pt/1298214	Telmo Correia	Carmona Rodrigues	https://www.wikidata.org/wiki/Q16940875	https://www.wikidata.org/wiki/Q5043745
Cimeira UE/Brasil: Sarkozy, Prodi e Zapatero aceitam convite de Cavaco para jantar	meet_together		2007-07-02 13:16:00	http://www.publico.pt/1298274	Zapatero	Cavaco	https://www.wikidata.org/wiki/Q41395	https://www.wikidata.org/wiki/Q57398
DN/Marktest: António Costa à frente e Fernando Negrão desce para quarto	other		2007-07-06 09:24:00	http://www.publico.pt/1298678	António Costa	Fernando Negrão	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q10281462
Macário Correia lamenta que segurança não seja reforçada no Algarve após caso Madeleine	other		2007-07-07 20:23:00	http://www.publico.pt/1298831	Macário Correia	Madeleine	https://www.wikidata.org/wiki/Q10322865	None
António Costa exige que Marques Mendes prove "insinuação" sobre interesses imobiliários do PS nos terrenos da Portela	other		2007-07-08 17:17:00	http://www.publico.pt/1298888	António Costa	Marques Mendes	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q550243
Fernando Negrão questiona incompatibilidades éticas de Manuel Salgado na lista do PS a Lisboa	more_entities		2007-07-10 09:31:00	http://www.publico.pt/1299025	Fernando Negrão	Manuel Salgado	https://www.wikidata.org/wiki/Q10281462	https://www.wikidata.org/wiki/Q10324486
Paulo Portas diz que construção de alternativa a Sócrates começa no domingo	ent1_opposes_ent2		2007-07-13 19:16:00	http://www.publico.pt/1299389	Paulo Portas	Sócrates	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q182367
José Sócrates agradece a António Costa o resultado alcançado	ent1_supports_ent2		2007-07-15 22:19:00	http://www.publico.pt/1299569	José Sócrates	António Costa	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q610788
Nuno Magalhães diz que Telmo Correia tem condições para continuar líder parlamentar do CDS-PP	ent1_supports_ent2		2007-07-16 17:32:00	http://www.publico.pt/1299655	Nuno Magalhães	Telmo Correia	https://www.wikidata.org/wiki/Q11794196	https://www.wikidata.org/wiki/Q16940875
Manuel Alegre diz que Miguel Torga faz "muita falta a Portugal"	ent1_supports_ent2		2007-08-12 15:36:00	http://www.publico.pt/1302020	Manuel Alegre	Miguel Torga	https://www.wikidata.org/wiki/Q737410	https://www.wikidata.org/wiki/Q44851
Marques Mendes desafia Sócrates a aceitar redução para 181 deputados	ent1_opposes_ent2		2007-08-21 10:23:00	http://www.publico.pt/1302778	Marques Mendes	Sócrates	https://www.wikidata.org/wiki/Q550243	https://www.wikidata.org/wiki/Q182367
Louçã exige que Sócrates esclareça se concorda com as insinuações do ministro ao BE	ent1_opposes_ent2		2007-08-21 12:12:00	http://www.publico.pt/1302784	Louçã	Sócrates	https://www.wikidata.org/wiki/Q1442096	https://www.wikidata.org/wiki/Q182367
Marques Mendes acusa Menezes ter o “hábito” de fazer oposição ao PSD	ent1_opposes_ent2		2007-08-21 22:51:00	http://www.publico.pt/1302842	Marques Mendes	Menezes	https://www.wikidata.org/wiki/Q550243	https://www.wikidata.org/wiki/Q6706787
Jerónimo de Sousa promete mobilização contra intolerância de Sócrates	ent1_opposes_ent2		2007-09-07 23:15:00	http://www.publico.pt/1304393	Jerónimo de Sousa	Sócrates	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q182367
Marques Mendes acusa Sócrates de fazer propaganda com a educação	ent1_opposes_ent2		2007-09-10 23:07:00	http://www.publico.pt/1304581	Marques Mendes	Sócrates	https://www.wikidata.org/wiki/Q550243	https://www.wikidata.org/wiki/Q182367
Visita do Dalai Lama: Luís Amado nega pressão de qualquer governo	other		2007-09-12 13:21:00	http://www.publico.pt/1304728	Dalai Lama	Luís Amado	https://www.wikidata.org/wiki/Q37349	https://www.wikidata.org/wiki/Q1382641
Menezes vai ao debate com Mendes na SIC Notícias	other		2007-09-15 17:09:00	http://www.publico.pt/1304980	Menezes	Mendes	https://www.wikidata.org/wiki/Q6706787	https://www.wikidata.org/wiki/Q550243
Bush agradece a Sócrates apoio português no Afeganistão e no Iraque	ent1_supports_ent2		2007-09-17 17:48:00	http://www.publico.pt/1305115	Bush	Sócrates	https://www.wikidata.org/wiki/Q207	https://www.wikidata.org/wiki/Q182367
Soares convidou Cavaco a encerrar encontro internacional sobre energia	other		2007-09-24 15:13:00	http://www.publico.pt/1305635	Soares	Cavaco	https://www.wikidata.org/wiki/Q156781	https://www.wikidata.org/wiki/Q57398
Cavaco Silva aceita convite de Mário Soares para encerrar conferência sobre energia	other		2007-09-24 18:43:00	http://www.publico.pt/1305655	Cavaco Silva	Mário Soares	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q156781
Santana Lopes abandona entrevista à SIC Notícias cortada pela chegada de Mourinho	other		2007-09-27 08:22:00	http://www.publico.pt/1305892	Santana Lopes	Mourinho	https://www.wikidata.org/wiki/Q239248	https://www.wikidata.org/wiki/Q79983
Sócrates tentou influenciar Sampaio para substituir o procurador-geral	other		2007-09-29 15:43:00	http://www.publico.pt/1306118	Sócrates	Sampaio	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q156780
Ferreira Leite rejeita acusações de Marcelo Rebelo de Sousa	ent2_opposes_ent1		2007-10-01 20:50:00	http://www.publico.pt/1306275	Ferreira Leite	Marcelo Rebelo de Sousa	https://www.wikidata.org/wiki/Q444059	https://www.wikidata.org/wiki/Q6756617
José Sócrates vê no discurso de Cavaco Silva "uma palavra de incentivo para o Governo"	more_entities		2007-10-05 14:34:00	http://www.publico.pt/1306662	José Sócrates	Cavaco Silva	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q57398
Jerónimo de Sousa diz que voz "grossa" de Menezes não vai resolver problemas do PSD	other		2007-10-06 10:19:00	http://www.publico.pt/1306715	Jerónimo de Sousa	Menezes	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q6706787
Santana Lopes discute amanhã com Menezes liderança parlamentar do PSD	other		2007-10-08 13:40:00	http://www.publico.pt/1306852	Santana Lopes	Menezes	https://www.wikidata.org/wiki/Q239248	https://www.wikidata.org/wiki/Q6706787
Cavaco reúne-se com Pinto Monteiro para discutir "estado da investigação" judicial	meet_together		2007-10-15 17:16:00	http://www.publico.pt/1307623	Cavaco	Pinto Monteiro	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q10281394
Santana deve manter alguns vice-presidentes da equipa de Marques Guedes	other		2007-10-16 13:11:00	http://www.publico.pt/1307712	Santana	Marques Guedes	https://www.wikidata.org/wiki/Q239248	https://www.wikidata.org/wiki/Q11764395
José Sócrates rende homenagem a Fausto Correia em Estrasburgo	other		2007-10-23 11:10:00	http://www.publico.pt/1308423	José Sócrates	Fausto Correia	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q1378001
António Capucho sucede a Marques Mendes no Conselho de Estado sem consultar Menezes	ent1_replaces_ent2		2007-10-29 09:41:00	http://www.publico.pt/1309046	António Capucho	Marques Mendes	https://www.wikidata.org/wiki/Q9618827	https://www.wikidata.org/wiki/Q550243
Jorge Sampaio afirma que “situação de Eanes é injusta e deve ser revista”	ent1_supports_ent2		2007-11-09 09:41:00	http://www.publico.pt/1310151	Jorge Sampaio	Eanes	https://www.wikidata.org/wiki/Q156780	https://www.wikidata.org/wiki/Q60114
Sócrates considera "absolutamente lamentável" que Menezes coloque em causa pacto de justiça	ent1_opposes_ent2		2007-11-15 15:48:00	http://www.publico.pt/1310812	Sócrates	Menezes	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q6706787
Luís Amado prefere ausência de Mugabe na Cimeira Europa-África	ent1_opposes_ent2		2007-11-21 15:06:00	http://www.publico.pt/1311418	Luís Amado	Mugabe	https://www.wikidata.org/wiki/Q1382641	https://www.wikidata.org/wiki/Q10707
Jaime Gama diz que passagem de Luísa Mesquita a independente "está prevista"	other		2007-11-28 14:01:00	http://www.publico.pt/1312134	Jaime Gama	Luísa Mesquita	https://www.wikidata.org/wiki/Q472589	https://www.wikidata.org/wiki/Q65497966
Jerónimo de Sousa desmente que houvesse acordo informal com Luísa Mesquita	other		2007-11-28 17:06:00	http://www.publico.pt/1312162	Jerónimo de Sousa	Luísa Mesquita	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q65497966
Cavaco escusa-se a comentar vinda de Mugabe a Lisboa	other		2007-12-05 15:15:00	http://www.publico.pt/1312841	Cavaco	Mugabe	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q10707
Sócrates “nem vai dormir” em 2008 para responder ao Parlamento, segundo Menezes	other		2007-12-21 09:29:00	http://www.publico.pt/1314564	Sócrates	Menezes	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q6706787
Jerónimo de Sousa acusa Sócrates de rasgar promessa eleitoral	ent1_opposes_ent2		2008-01-09 14:53:00	http://www.publico.pt/1316078	Jerónimo de Sousa	Sócrates	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q182367
Santana Lopes desmente Constâncio sobre urgência para ser ouvido no Parlamento	ent1_opposes_ent2		2008-01-14 09:56:00	http://www.publico.pt/1316509	Santana Lopes	Constâncio	https://www.wikidata.org/wiki/Q239248	https://www.wikidata.org/wiki/Q529992
José Sócrates diz que denúncias de Marinho Pinto não visam actual Governo	other		2008-01-26 16:18:00	http://www.publico.pt/1317804	José Sócrates	Marinho Pinto	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q611182
Menezes diz que ataques de Sócrates "são sinal de fim de ciclo"	other		2008-01-27 20:10:00	http://www.publico.pt/1317873	Menezes	Sócrates	https://www.wikidata.org/wiki/Q6706787	https://www.wikidata.org/wiki/Q182367
Manuel Alegre diz que Sócrates “compreendeu consequências negativas” da política saúde	other		2008-01-29 18:22:00	http://www.publico.pt/1318074	Manuel Alegre	Sócrates	https://www.wikidata.org/wiki/Q737410	https://www.wikidata.org/wiki/Q182367
Manuel Pizarro entra na Saúde e Francisco Ramos continua	ent1_replaces_ent2		2008-02-01 11:00:00	http://www.publico.pt/1318351	Manuel Pizarro	Francisco Ramos	https://www.wikidata.org/wiki/Q10324447	None
Telmo Correia assinou 300 despachos na madrugada da tomada de posse de Sócrates	other		2008-02-03 08:02:00	http://www.publico.pt/1318501	Telmo Correia	Sócrates	https://www.wikidata.org/wiki/Q16940875	https://www.wikidata.org/wiki/Q182367
Cavaco Silva condena ataque a Ramos-Horta	other		2008-02-11 09:21:00	http://www.publico.pt/1319181	Cavaco Silva	Ramos-Horta	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q11665
Jerónimo de Sousa acusa José Sócrates de já estar a preparar campanha eleitoral	ent1_opposes_ent2		2008-02-13 17:49:00	http://www.publico.pt/1319519	Jerónimo de Sousa	José Sócrates	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q182367
Anafre congratula-se com declarações de Menezes sobre a lei eleitoral autárquica	other		2008-02-20 12:07:00	http://www.publico.pt/1320236	Anafre	Menezes	None	https://www.wikidata.org/wiki/Q6706787
Pacto de justiça: Cavaco Silva nega irritação com Luís Filipe Menezes	other		2008-02-23 15:24:00	http://www.publico.pt/1320589	Cavaco Silva	Luís Filipe Menezes	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q6706787
Santana Lopes reconhece coragem a Sócrates mas confessa medo das consequências de algumas políticas	ent1_supports_ent2		2008-02-24 11:37:00	http://www.publico.pt/1320633	Santana Lopes	Sócrates	https://www.wikidata.org/wiki/Q239248	https://www.wikidata.org/wiki/Q182367
Paulo Portas anuncia processo judicial contra Jaime Silva	ent1_opposes_ent2		2008-02-26 21:05:00	http://www.publico.pt/1320886	Paulo Portas	Jaime Silva	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q921602
Ministro Jaime Silva não teme processo judicial de Paulo Portas	ent2_opposes_ent1		2008-02-27 15:04:00	http://www.publico.pt/1320967	Jaime Silva	Paulo Portas	https://www.wikidata.org/wiki/Q921602	https://www.wikidata.org/wiki/Q58161
Morais Sarmento considera proposta de Menezes sobre RTP "avulsa" e "não reflectida"	ent1_opposes_ent2		2008-02-27 18:57:00	http://www.publico.pt/1320995	Morais Sarmento	Menezes	https://www.wikidata.org/wiki/Q10338225	https://www.wikidata.org/wiki/Q6706787
Paulo Portas diz que perdeu o respeito por José Sócrates no debate quinzenal	ent1_opposes_ent2		2008-02-29 13:53:00	http://www.publico.pt/1321195	Paulo Portas	José Sócrates	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q182367
Almeida Pereira considera Baptista Romão "muito competente para o cargo"	ent1_supports_ent2		2008-02-29 18:41:00	http://www.publico.pt/1321246	Almeida Pereira	Baptista Romão	None	None
Bush anuncia apoio à candidatura de John McCain	ent1_supports_ent2		2008-03-05 20:28:00	http://www.publico.pt/1321724	Bush	John McCain	https://www.wikidata.org/wiki/Q207	https://www.wikidata.org/wiki/Q10390
Augusto Santos Silva acusa professores manifestantes de não distinguirem "entre Salazar e os democratas"	other		2008-03-08 11:12:00	http://www.publico.pt/1321994	Augusto Santos Silva	Salazar	https://www.wikidata.org/wiki/Q769747	https://www.wikidata.org/wiki/Q151394
Proença de Carvalho diz que Luís Filipe Menezes não é uma alternativa ao actual Governo	other		2008-03-17 14:38:00	http://www.publico.pt/1322864	Proença de Carvalho	Luís Filipe Menezes	None	https://www.wikidata.org/wiki/Q6706787
Cavaco Silva deseja a Ramos-Horta regresso à chefia do Estado e envia-lhe pastéis de Belém	other		2008-03-17 15:50:00	http://www.publico.pt/1322874	Cavaco Silva	Ramos-Horta	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q11665
Proença Carvalho está a tentar "agradar" ao primeiro-ministro, acusa Agostinho Braquinho	ent2_opposes_ent1		2008-03-17 20:02:00	http://www.publico.pt/1322909	Proença Carvalho	Agostinho Braquinho	None	https://www.wikidata.org/wiki/Q16143885
Paulo Portas oferece amêndoas de Portalegre a Sócrates	other		2008-03-19 16:22:00	http://www.publico.pt/1323111	Paulo Portas	Sócrates	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q182367
Socialistas aprovam voto de protesto contra elogios de Jaime Gama a Alberto João Jardim	more_entities		2008-03-30 17:08:00	http://www.publico.pt/1324135	Jaime Gama	Alberto João Jardim	https://www.wikidata.org/wiki/Q472589	https://www.wikidata.org/wiki/Q784504
